unicode	char	fanti	jianti	group	level	is_radical	ids	pinyin	radical	strokes	stroke_seq	freq	basic
U+52F9	勹	勹	勹	B1		★	⿰㇒𠃌	bāo	勹	2	35	14	0
U+4EA0	亠	亠	亠	B1		★	⿱丨一	tóu	亠	2	41	0	0
U+51AB	冫	冫	冫	B1		★	⿱丶㇀	bīng	冫	2	41	6	0
U+4E37	丷	丷	丷	B1		★	⿰丶㇒	ha		2	43	0	0
U+5196	冖	冖	冖	B1		★	⿰丶乛	mì	冖	2	45	0	0
U+8BA0	讠	訁	讠	B1		★	⿱丶㇊	yán	言（訁讠）	2	45	19	0
U+51F5	凵	凵	凵	B1		★	⿰𠃊丨	qiǎn	凵	2	52	0	0
U+5369	卩	卩	卩	B1		★	⿰丨𠃌	jié	卩（㔾）	2	52	0	0
U+961D	阝	阝	阝	B1		★	阝	fù	邑（阝）	2	52	0	0
U+53B6	厶	厶	厶	B1		★	⿰𠃋丶	sī	厶	2	54	38	0
U+353E	㔾	㔾	㔾	B1		★	㔾			2	55	0	0
U+624C	扌	扌	扌	B1		★	⿻𬺰㇀	shou	手（扌龵）	3	121	0	0
U+8279	艹	艹	艹	B1		★	⿰十十	cao	艸（艹）	3	122	0	0
U+4E0C	丌	丌	丌	B1			⿹丅丿	jī	一	3	132	162	0
U+5EFE	廾	廾	廾	B1		★	⿻⿰丿丨一	gǒng	廾	3	132	6	0
U+56D7	囗	囗	囗	B1		★	囗	wéi	囗	3	251	434	0
U+4E47	乇	乇	乇	B1			⿱㇒七	tuō	丿	3	315	31	0
U+5F61	彡	彡	彡	B1		★	⿳㇒㇒㇒	shān	彡	3	333	0	0
U+72AD	犭	犭	犭	B1		★	⿹⿻㇁丿丿	quǎn	犬（犭）	3	353	0	0
U+5902	夂	夂	夂	B1		★	⿸丿又	zhǐ	夂（夊）	3	354	0	0
U+9963	饣	飠	饣	B1		★	⿱⺈𠄌	shí	食（飠饣）	3	355	0	0
U+4E2C	丬	丬	丬	B1		★	⿰冫丨	qiáng	丬	3	412	0	0
U+6C35	氵	氵	氵	B1		★	⿱丶冫	shui	水（氵氺）	3	441	0	0
U+5FC4	忄	忄	忄	B1		★	⿰丶卜	xin	心（忄⺗）	3	442	0	0
U+5B80	宀	宀	宀	B1		★	⿱丶冖	mián	宀	3	445	0	0
U+8FB6	辶	辶	辶	B1		★	⿳丶𠃍乀	chuò	辵（辶⻍）	3	454	0	0
U+5F50	彐	彐	彐	B1		★	⿱⿹𠃍一一	jì	彐（⺕彑）	3	511	0	0
U+5342	卂	卂	卂	B1			⿹㇈十	xùn		3	512	4	0
U+5C6E	屮	屮	屮	B1		★	⿻丨凵	chè	屮	3	522	9	0
U+5EF4	廴	廴	廴	B1		★	⿻㇋乀	yǐn	廴	3	54	1	0
U+7E9F	纟	糹	纟	B1		★	⿱⿸𠃋𠃋一	sī	糸（糹纟）	3	551	0	0
U+5F51	彑	彑	彑	B1		★	⿱⿰𠃊𠃍一	jì		3	551	1	0
U+5DDB	巛	巛	巛	B1		★	⿰巜𡿨	chuān	巛	3	555	17	0
U+4E96	亖	亖	亖	B1			⿱一三	sì		4	1111	3	0
U+248E9	𤣩	𤣩	𤣩	B1		★	⿳一十㇀			4	1121	0	0
U+8002	耂	耂	耂	B1		★	⿻土㇒	lǎo		4	1213	0	0
U+5DFF	巿	巿	巿	B1			⿻一巾	fú/pó		4	1252	2388	0
U+5187	冇	冇	冇	B1			⿸𠂇⺆	mǎo		4	1325	1402	0
U+53B7	厷	厷	厷	B1			⿸𠂇厶	gōng/hóng		4	1354	38	0
U+6238	戸	戸	戸	B1			⿱一尸	hù		4	1513	54	0
U+65E1	旡	旡	旡	B1		★	⿻无丨	jì	旡	4	1535	16	0
U+6534	攴	攴	攴	B1		★	⿱⺊又	pū	攴（攵）	4	2154	44	0
U+5184	冄	冄	冄	B1	异体字		⿻冂二	rǎn		4	2511	4	0
U+5186	円	円	円	B1			⿵冂丄	yuán		4	2521	109	0
U+7F53	罓	罓	罓	B1		★	⿵冂㐅	gāng		4	2534	0	0
U+6535	攵	攵	攵	B1		★	⿱𠂉乂	pū	攴（攵）	4	3134	54	0
U+5C72	屲	屲	屲	B1			⿱㇒山	wā	山	4	3252	122	0
U+4ECC	仌	仌	仌	B1			⿱人人	bīng		4	3434	38	0
U+722B	爫	爫	爫	B1		★	⿱丿⿰八丶	zhao		4	3443	1	0
U+53B9	厹	厹	厹	B1			⿱九厶	qiú/róu		4	3554	1	0
U+706C	灬	灬	灬	B1		★	⿲丶丶⿰丶丶	biāo	火（灬）	4	4444	0	0
U+3749	㝉	㝉	㝉	B1			⿱宀一	zhù	宀	4	4451	0	0
U+793B	礻	礻	礻	B1		★	⿱一不	shì	示（礻⺬）	4	4524	0	0
U+8080	肀	肀	肀	B1		★	⿻丨⺕	yù	聿（肀）	4	5112	2	0
U+5350	卐	卐	卐	B1			卐	wàn		4	5121	51	0
U+534D	卍	卍	卍	B1			卍	wàn		4	5212	240	0
U+2EBC	⺼	⺼	⺼	B1		★	⺼			4		0	0
U+9FB5	龵	龵	龵	B1		★	⿻千一			4		0	0
U+738A	玊	玊	玊	B1			⿷王丶	sù		5	11214	39	0
U+4E3C	丼	丼	丼	B1			⿴井丶	jǐng	丶	5	11324	162	0
U+534C	卌	卌	卌	B1			⿻⿰川丨一	xì		5	12222	49	0
U+5932	夲	夲	夲	B1			⿱大十	tāo	大	5	13412	148	0
U+72AE	犮	犮	犮	B1			⿺友丶	bá		5	13544	7	0
U+6209	戉	戉	戉	B1			⿺⿻㇂⿸匚丿丶	yuè		5	15534	1395	0
U+6B7A	歺	歺	歺	B1		★	⿱⺊夕	è		5	21354	9	0
U+6C3A	氺	氺	氺	B1		★	⿲二丨二	shui		5	24134	10	0
U+7F52	罒	罒	罒	B1		★	⿴囗⿰丨丨	wǎng		5	25221	4	0
U+9485	钅	釒	钅	B1		★	⿳𠂉一七	jīn	金（釒钅）	5	31115	0	0
U+5C13	尓	尓	尓	B1			⿱𠂉小	ěr	小	5	31234	585	0
U+4EDA	仚	仚	仚	B1			⿱人山	xiān	人（亻）	5	34252	88	0
U+8FBC	込	込	込	B1			⿺辶入	ru		5	34454	31	0
U+7592	疒	疒	疒	B1		★	⿰冫广	nè	疒	5	41341	0	0
U+5E83	広	広	広	B1			⿸广厶	guǎng		5	41354	47	0
U+8864	衤	衤	衤	B1		★	⿱一⿸㇇⿰丨⿱丿丶	yī	衣（衤）	5	45234	0	0
U+519A	冚	冚	冚	B1			⿱冖山	kǎn	冖	5	45252	116	0
U+24D14	𤴔	𤴔	𤴔	B1		★	⿱乛止			5	52121	0	0
U+758B	疋	疋	疋	B1	异体字	★	⿱乛龰	pǐ	疋（𤴔）	5	52134	62	0
U+7676	癶	癶	癶	B1		★	⿰⿴㇇丶⿺丶𰀪	bō		5	54334	1	0
U+5172	兲	兲	兲	B1			⿱王八	tiān		6	112134	27	0
U+738F	玏	玏	玏	B1			⿰王力	lè		6	112153	439	0
U+5FC8	忈	忈	忈	B1			⿱二心	rén		6	114544	1	0
U+8980	覀	覀	覀	B1		★	⿱一⿻口⿰丨丨	xī		6	125221	1	0
U+6530	攰	攰	攰	B1			⿰支力	guì		6	125453	9	0
U+864D	虍	虍	虍	B1		★	⿱⺊⿸⿱乛丿七	hū	虍（虎）	6	215315	0	0
U+540B	吋	吋	吋	B1			⿰口寸	cùn	口	6	251124	3481	0
U+5414	吔	吔	吔	B1			⿰口也	yē/yě		6	251525	110	0
U+6C3C	氼	氼	氼	B1			⿱水人	mèi/nì		6	253434	4	0
U+56DD	囝	囝	囝	B1			⿴囗子	jiǎn / nān	囗	6	255211	321	0
U+4EFC	仼	仼	仼	B1	异体字		⿰亻王	wáng	人（亻）	6	321121	85	0
U+4F1D	伝	伝	伝	B1			⿰亻云	chuán		6	321154	9	0
U+4F62	佢	佢	佢	B1			⿰亻巨	qú		6	321515	667	0
U+200A4	𠂤	𠂤	𠂤	B1			⿱㇒㠯			6	325151	0	0
U+6C3D	氽	氽	氽	B1			⿱人水	tǔn	人（亻）	6	342534	550	0
U+51E8	凨	凨	凨	B1			⿵几云	fēng		6	351154	2	0
U+51EA	凪	凪	凪	B1			⿵几止	zhi		6	352121	25	0
U+5905	夅	夅	夅	B1			⿱夂㐄	jiàng		6	354152	7	0
U+5402	吂	吂	吂	B1			⿱亡口	máng/màng		6	415251	3	0
U+6C4E	汎	汎	泛	B1	异体字		⿰氵凡	fàn	水（氵氺）	6	441354	788	0
U+793D	礽	礽	礽	B1			⿰示乃	réng		6	452453	471	0
U+8278	艸	艸	艸	B1	异体字	★	⿰䶹屮	cǎo		6	523522	28	0
U+8D20	贠	貟	贠	B1			⿰厶贝	yuán	贝（貝）	6	542534	1194	0
U+53D2	叒	叒	叒	B1			⿱又双	ruò		6	545454	193	0
U+7CF8	糸	糸	糸	B1		★	⿱幺小	mì	糸（糹纟）	6	554234	115	0
U+7CF9	糹	糹	纟	B1		★	⿱幺⿲丶丶丶	sī		6	554444	0	0
U+2EBB	⺻	⺻	⺻	B1		★	⺻			6		0	0
U+9578	镸	镸	镸	B1		★	⿱⿸厂二𠫔	cháng		7	1211154	0	0
U+82B6	芶	芶	芶	B1			⿱艹勾	gǒu	艸（艹）	7	1223554	182	0
U+5940	奀	奀	奀	B1			⿱不大	ēn		7	1324134	120	0
U+27FB7	𧾷	𧾷	𧾷	B1		★	⿱口止			7	2512121	0	0
U+8099	肙	肙	肙	B1			⿱口月	yuàn		7	2512511	6	0
U+544E	呎	呎	呎	B1			⿰口尺	chǐ	口	7	2515134	1171	0
U+6C56	汖	汖	汖	B1			⿱山水	pìn	水（氵氺）	7	2522534	85	0
U+5C95	岕	岕	岕	B1			⿱山介	jiè	山	7	2523432	173	0
U+56E7	囧	囧	囧	B1			⿴囗㕣	jiǒng	囗	7	2534251	29387	0
U+7260	牠	牠	牠	B1	异体字		⿰牛也	tā	牛	7	3121525	383	0
U+5451	呑	呑	呑	B1			⿱丿夻	tūn		7	3134251	165	0
U+4F49	佉	佉	佉	B1			⿰亻去	qū	人（亻）	7	3212154	99	0
U+4F67	佧	佧	佧	B1			⿰亻卡	kǎ	人（亻）	7	3221124	99	0
U+4F40	佀	佀	佀	B1	异体字		⿰亻㠯	sì	人（亻）	7	3225151	436	0
U+56EA	囪	囪	囱	B1	异体字		⿱丿⿴囗⿻⿰丿丿丶	cōng	囗	7	3253341	1	0
U+8FB5	辵	辵	辵	B1		★	⿱彡龰	chuò		7	3332134	35	0
U+91C6	釆	釆	釆	B1		★	⿱㇒米	biǎn/biàn		7	3431234	780	0
U+809C	肜	肜	肜	B1			⿰月彡	róng	肉（⺼月）	7	3511333	143	0
U+72BC	犼	犼	犼	B1			⿰犭孔	hǒu		7	3535215	101	0
U+5906	夆	夆	夆	B1			⿱夂丰	féng/páng		7	3541112	13	0
U+8A01	訁	訁	讠	B1		★	⿳亠二口	yán		7	4111251	0	0
U+6C95	沕	沕	沕	B1			⿰氵勿	hū / mì	水（氵氺）	7	4413533	430	0
U+6CA2	沢	沢	沢	B1			⿰氵尺	zé		7	4415134	194	0
U+7942	祂	祂	祂	B1			⿰示也	tā		7	4524525	76	0
U+378E	㞎	㞎	㞎	B1			⿸尸巴			7	5135215	0	0
U+59A1	妡	妡	妡	B1			⿰女斤	xīn		7	5313312	1	0
U+5989	妉	妉	妉	B1			⿰女冘	dān		7	5314535	2	0
U+590B	夋	夋	夋	B1			⿱允夂	qūn		7	5434354	13	0
U+2AA0A	𪨊	㞞	𪨊	B1			⿸尸从			7		0	0
U+7519	甙	甙	甙	B1			⿹弋甘	dài	弋	8	11221154	1042	0
U+70CE	烎	烎	烎	B1			⿱幵火	yín		8	11324334	48	0
U+62A6	抦	抦	抦	B1			⿰扌丙	bǐng		8	12112534	8	0
U+5785	垅	壠	垅	B1			⿰土龙	lǒng	土	8	12113534	1177	0
U+5787	垇	垇	垇	B1			⿰土凹	ào	土	8	12125251	54	0
U+5775	坵	坵	坵	B1	异体字		⿰土丘	qiū	土	8	12132121	80	0
U+5774	坴	坴	坴	B1			⿱圥土	lù		8	12134121	1	0
U+590C	夌	夌	夌	B1			⿱圥夂	líng		8	12134354	4	0
U+62DA	拚	拚	拚	B1	异体字		⿰扌弁	pàn	手（扌龵）	8	12154132	1204	0
U+82F6	苶	苶	苶	B1			⿱艹尒	nié		8	12234234	61	0
U+676E	杮	杮	杮	B1			⿰木巿	fèi	木	8	12341252	150	0
U+678F	枏	枏	枏	B1	异体字		⿰木冄	nán	木	8	12342511	130	0
U+677A	杺	杺	杺	B1			⿰木心	xīn		8	12344544	12	0
U+77FD	矽	矽	矽	B1			⿰石夕	xī	石	8	13251354	1562	0
U+8C56	豖	豖	豖	B1			⿻豕丶	chù		8	13533434	1	0
U+758C	疌	疌	疌	B1			⿻龰⿱一⺕	jié/qiè		8	15112134	18	0
U+7081	炁	炁	炁	B1			⿱旡灬	qì		8	15354444	151	0
U+5C19	尙	尙	尙	B1			⿱小冋	shàng	小	8	23425251	93	0
U+5763	坣	坣	坣	B1			⿱龸土	táng	土	8	24345121	251	0
U+5481	咁	咁	咁	B1			⿰口甘	gàn/hán/xián		8	25112211	1119	0
U+660D	昍	昍	昍	B1			⿰日日	xuān		8	25112511	8	0
U+5497	咗	咗	咗	B1			⿰口左	zuo		8	25113121	916	0
U+546F	呯	呯	呯	B1			⿰口平	pín		8	25114312	365	0
U+5CBA	岺	岺	岺	B1			⿱山令	líng	山	8	25234454	100	0
U+5EFB	廻	廻	廻	B1			⿺廴回	huí	廴	8	25251154	101	0
U+91D2	釒	釒	钅	B1		★	⿻全丷	jīn		8	34112431	3	0
U+808F	肏	肏	肏	B1			⿱入肉	cào	肉（⺼月）	8	34253434	4	0
U+98E0	飠	飠	饣	B1		★	⿱亼⿸⿴巳一丶	shí		8	34451154	0	0
U+670A	朊	朊	朊	B1			⿰月元	ruǎn	肉（⺼月）	8	35111135	186	0
U+80B6	肶	肶	肶	B1			⿰月比	bì/pí		8	35111535	28	0
U+52B5	劵	劵	劵	B1	异体字		⿱龹力	juàn		8	43113453	2342	0
U+6CB5	沵	沵	沵	B1			⿰氵尔	mǐ		8	44135234	29	0
U+5B9F	実	実	実	B1			⿱宀𡗗	shí		8	44511134	51	0
U+5C44	屄	屄	屄	B1			⿸尸穴	bī	尸	8	51344534	26	0
U+59C0	姀	姀	姀	B1			⿰女禾	hé		8	53131234	2	0
U+59B3	妳	妳	妳	B1	异体字		⿰女尔	nǎi	女	8	53135234	961	0
U+5F54	彔	彔	录	B1			⿱彑氺	lù		8	55124134	5	0
U+6BD1	毑	毑	毑	B1			⿰母也	jiě		8	55414525	417	0
U+73C4	珄	珄	珄	B1			⿰王生	shēng		9	112131121	2	0
U+5DED	巭	巭	巭	B1			⿱功夫	gū/pu		9	121531134	15	0
U+67BC	枼	枼	枼	B1			⿱世木	yè		9	122151234	8	0
U+8358	荘	荘	荘	B1			⿱艹壮	zhuāng	艸（艹）	9	122412121	182	0
U+834C	荌	荌	荌	B1			⿱艹安	àn		9	122445531	4	0
U+67FB	査	査	查	B1	异体字		⿱木且	zhā	木	9	123425111	1671	0
U+7550	畐	畐	畐	B1			⿱⿸丅⿰二丨田	bì/fú		9	125125121	22	0
U+59D5	姕	姕	姕	B1			⿱此女	cī/cǐ/zī		9	212135531	5	0
U+5C1B	尛	尛	尛	B1			⿱小⿰小小	mo		9	234234234	75	0
U+6630	昰	昰	昰	B1	异体字		⿱日正	shì		9	251112121	71	0
U+76FB	盻	盻	盻	B1			⿰目兮	xì		9	251113415	8	0
U+661C	昜	昜	昜	B1			⿱旦勿	yáng		9	251113533	124	0
U+54AD	咭	咭	咭	B1			⿰口吉	jī	口	9	251121251	380	0
U+54BE	咾	咾	咾	B1			⿰口老	lǎo		9	251121335	581	0
U+54CB	哋	哋	哋	B1			⿰口地	dì/diè		9	251121525	514	0
U+6637	昷	昷	昷	B1			⿱日皿	wēn		9	251125221	2	0
U+754A	畊	畊	畊	B1	异体字		⿰田井	gēng		9	251211132	571	0
U+54B2	咲	咲	咲	B1	异体字		⿰口关	xiào		9	251431134	1014	0
U+5CC7	峇	峇	峇	B1			⿱山合	bā	山	9	252341251	339	0
U+4FE4	俤	俤	俤	B1			⿰亻弟	dì		9	324351523	163	0
U+6039	怹	怹	怹	B1			⿱他心	tān		9	325254544	97	0
U+516A	兪	兪	兪	B1			⿱亼⿰月巜	shū/shù/yú/yù/zhū		9	341251155	7	0
U+51C3	凃	凃	凃	B1			⿰冫余	tú	冫	9	413411234	281	0
U+7C7A	籺	籺	籺	B1			⿰米乞	hé		9	431234315	7	0
U+7551	畑	畑	畑	B1			⿰火田	tián		9	433425121	1437	0
U+70A4	炤	炤	炤	B1	异体字		⿰火召	zhāo/zhǎo/zhào		9	433453251	540	0
U+6D29	洩	洩	泄	B1	异体字		⿰氵曳	xiè	水（氵氺）	9	441251153	103	0
U+90DE	郞	郞	郞	B1			⿰良阝	láng	邑（阝）	9	451153452	606	0
U+8BF6	诶	誒	诶	B1			⿰讠矣	ê̄ / ế / ê̌ / ề / ēi / éi / ěi / èi	言（訁讠）	9	455431134	1299	0
U+5C4C	屌	屌	屌	B1			⿸尸吊	diǎo	尸	9	513251252	14861	0
U+73EE	珮	珮	珮	B1	异体字		⿰王𫥞	pèi	玉（𤣩王）	10	1121351252	3838	0
U+5193	冓	冓	冓	B1			⿱𠀎冉	gōu/gòu		10	1122125211	5	0
U+9ADF	髟	髟	髟	B1		★	⿰镸彡	biāo	髟	10	1211154333	32	0
U+633C	挼	挼	挼	B1	异体字		⿰扌妥	ruá / ruó		10	1213443531	32	0
U+8380	莀	莀	莀	B1			⿱艹辰	chén/nóng		10	1221311534	3	0
U+83AF	莯	莯	莯	B1			⿱艹沐	mù		10	1224411234	2	0
U+5C05	尅	尅	尅	B1	异体字		⿺克寸	kè	寸	10	1225135124	186	0
U+685C	桜	桜	桜	B1			⿰木𰋷	yīng		10	1234443531	16	0
U+6075	恵	恵	恵	B1			⿱𤰔心	huì	心（忄⺗）	10	1251214544	271	0
U+7822	砢	砢	砢	B1			⿰石可	kē	石	10	1325112512	88	0
U+7833	砳	砳	砳	B1			⿰石石	lè		10	1325113251	1136	0
U+8C57	豗	豗	豗	B1			⿺兀豕	huī		10	1351353334	8	0
U+551E	唞	唞	唞	B1			⿰口抖	dǒu		10	2511214412	6	0
U+5513	唓	唓	𪠳	B1			⿰口車	chē		10	2511251112	1	0
U+94B6	钶	鈳	钶	B1			⿰钅可	kē	金（釒钅）	10	3111512512	108	0
U+8228	舨	舨	舨	B1			⿰舟反	bǎn	舟	10	3354143354	100	0
U+771E	眞	眞	真	B1			⿳匕⿺丄⿵冂三八	zhēn		10	3525111534	38	0
U+9980	馀	餘	馀	B1			⿰饣余	yú	食（飠饣）	10	3553411234	1186	0
U+7ADC	竜	竜	竜	B1			⿱立电	lóng	立	10	4143125115	114	0
U+7ADD	竝	竝	竝	B1	异体字		⿰立立	bìng		10	4143141431	42	0
U+7C84	粄	粄	粄	B1			⿰米反	bǎn		10	4312343354	316	0
U+51A7	冧	冧	冧	B1			⿱冖林	lín		10	4512341234	126	0
U+3797	㞗	㞗	㞗	B1			⿸尸求			10	5131241344	0	0
U+604F	恏	恏	恏	B1			⿱好心	hào		10	5315214544	10	0
U+5A2D	娭	娭	娭	B1			⿰女矣	āi/xī		10	5315431134	426	0
U+9FEC	鿬	鿬	鿬	B1			⿰石田	tián		10		0	0
U+9FED	鿭	鿭	鿭	B1			⿰钅尔	nǐ		10		0	0
U+7402	琂	琂	琂	B1			⿰王言	yán		11	11214111251	9	0
U+6371	捱	捱	挨	B1			⿰扌厓	ái	手（扌龵）	11	12113121121	2090	0
U+639F	掟	掟	掟	B1			⿰扌定	dìng/zhěng		11	12144512134	49	0
U+5800	堀	堀	堀	B1			⿰土屈	kū	土	11	12151352252	1255	0
U+83C8	菈	菈	菈	B1			⿱艹拉	lā		11	12212141431	139	0
U+83F4	菴	菴	庵	B1	异体字		⿱艹奄	ān	艸（艹）	11	12213425115	127	0
U+83D3	菓	菓	菓	B1	异体字		⿱艹果	guǒ	艸（艹）	11	12225111234	288	0
U+83F8	菸	菸	烟	B1	异体字		⿱艹於	yān	艸（艹）	11	12241533444	61	0
U+57DC	埜	埜	埜	B1	异体字		⿱林土	yě	土	11	12341234121	54	0
U+96EB	雫	雫	雫	B1			⿱雨下	nǎ		11	14524444124	42	0
U+7826	砦	砦	砦	B1	异体字		⿱此石	zhài	石	11	21213513251	406	0
U+5569	啩	啩	啩	B1			⿰口卦	guà		11	25112112124	3	0
U+9ED2	黒	黒	黒	B1			⿱里灬	hēi		11	25112114444	420	0
U+5590	喐	喐	喐	B1			⿰口郁	yù		11	25113251152	0	0
U+86B5	蚵	蚵	蚵	B1			⿰虫可	hé	虫	11	25121412512	865	0
U+5571	啱	啱	啱	B1			⿰口岩	yān		11	25125213251	196	0
U+558E	喎	喎	㖞	B1			⿰口咼	wāi	口	11	25125525251	8	0
U+5572	啲	啲	啲	B1			⿰㕷勺	dì		11	25132511354	514	0
U+554B	啋	啋	啋	B1			⿰口采	cāi/cǎi/xiāo		11	25134431234	35	0
U+5538	唸	唸	念	B1	异体字		⿰口念	niàn	口	11	25134454544	107	0
U+5573	啳	啳	啳	B1			⿰口卷	jué/quán		11	25143113455	1	0
U+5D11	崑	崑	昆	B1	异体字		⿱㞱比	kūn	山	11	25225111535	2016	0
U+94D3	铓	鋩	铓	B1			⿰钅芒	máng	金（釒钅）	11	31115122415	382	0
U+6BEC	毬	毬	毬	B1	异体字		⿺毛求	qiú		11	31151241344	110	0
U+6B37	欷	欷	欷	B1			⿰希欠	xī	欠	11	34132523534	205	0
U+9AD9	髙	髙	髙	B1			⿳亠⿴〢二冋	gāo	高	11	41221125251	356	0
U+75D6	痖	瘂	痖	B1			⿸疒亚	yǎ	疒	11	41341122431	320	0
U+5547	啇	啇	啇	B1			⿳亠丷⿵冂古	dì/shì/zhāi		11	41432512251	1	0
U+60D7	惗	惗	惗	B1			⿰忄念	niè		11	44234454544	4	0
U+8C18	谘	諮	谘	B1	异体字		⿰讠咨	zī	言（訁讠）	11	45413534251	1778	0
U+5A38	娸	娸	娸	B1			⿰女其	qī		11	53112211134	14	0
U+5A4B	婋	婋	婋	B1			⿰女虎	xiāo		11	53121531535	4	0
U+5842	塂	塂	塂	B1			⿰土巷	xiàng	土	12	121122134515	168	0
U+63FC	揼	揼	揼	B1			⿰扌泵	beng		12	121132512534	15	0
U+63FE	揾	搵	揾	B1			⿰扌昷	wèn	手（扌龵）	12	121251125221	1539	0
U+63DE	揞	揞	揞	B1			⿰扌音	ǎn	手（扌龵）	12	121414312511	12	0
U+63CE	揎	揎	揎	B1			⿰扌宣	xuān	手（扌龵）	12	121445125111	21	0
U+68EF	棯	棯	棯	B1			⿰木念	rěn/shěn		12	123434454544	26	0
U+692E	椮	槮	椮	B1			⿰木参	sēn		12	123454134333	1	0
U+98AA	颪	颪	颪	B1			⿱下風	gua		12	124353251214	2	0
U+7877	硷	礆	硷	B1			⿰石佥	jiǎn	石	12	132513414431	110	0
U+730B	猋	猋	猋	B1			⿱犬㹜	biāo		12	134413441344	13	0
U+5C1E	尞	尞	尞	B1			⿱昚小	liáo/liào		12	134432511234	8	0
U+6679	晹	晹	晹	B1			⿰日易	yì	日	12	251125113533	24	0
U+8DCD	跍	跍	跍	B1			⿰𧾷古	kū		12	251212112251	8	0
U+86EF	蛯	蛯	蛯	B1			⿰虫老	lao		12	251214121335	24	0
U+55A6	喦	喦	喦	B1			⿱品山	niè	口	12	251251251252	202	0
U+55BA	喺	喺	喺	B1			⿰口係	xì		12	251323554234	435	0
U+55B0	喰	喰	喰	B1			⿰口食	cān/qī/sūn		12	251344511534	34	0
U+55A5	喥	喥	喥	B1			⿰口度	duó/zhà		12	251413122154	10	0
U+5605	嘅	嘅	嘅	B1	异体字		⿰口既	gé/kǎi/kài		12	251511541535	2802	0
U+7F65	罥	罥	罥	B1			⿱罒肙	juàn		12	252212512511	40	0
U+9AAD	骭	骭	骭	B1			⿰骨干	gàn		12	255452511112	6	0
U+7B4A	筊	筊	筊	B1			⿱竹交	jiǎo/jiào/xiáo		12	314314413434	59	0
U+7CA6	粦	粦	粦	B1	异体字		⿱米舛	lín	米	12	431234354152	148	0
U+713A	焺	焺	焺	B1			⿰火昇	shēng		12	433425113132	4	0
U+6E66	湦	湦	湦	B1			⿰氵星	shēng		12	441251131121	43	0
U+6E33	渳	渳	渳	B1			⿰氵弭	mǐ		12	441515122111	27	0
U+7987	禇	禇	禇	B1			⿰示者	zhě	示（礻⺬）	12	452412132511	403	0
U+60E2	惢	惢	惢	B1			⿱心⿰心心	ruǐ/suǒ		12	454445444544	8	0
U+744A	瑊	瑊	瑊	B1			⿰王咸	jiān		13	1121131251534	28	0
U+6423	搣	搣	搣	B1			⿰扌烕	miè		13	1211314334534	11	0
U+8DEB	跫	跫	跫	B1			⿱巩足	qióng	足（𧾷）	13	1213542512134	118	0
U+640A	搊	搊	搊	B1			⿰扌芻	chōu/zhū/zǒu		13	1213552335523	6	0
U+6432	搲	搲	搲	B1			⿰扌窊	wā/wǎ/wà		13	1214453433544	7	0
U+6427	搧	搧	搧	B1			⿰扌扇	shān		13	1214513541541	203	0
U+7881	碁	碁	碁	B1	异体字		⿱其石	qí	石	13	1221113413251	13471	0
U+84A6	蒦	蒦	蒦	B1			⿱卝隻	huò/wò		13	1223241112154	2	0
U+6980	榀	榀	榀	B1			⿰木品	pǐn	木	13	1234251251251	268	0
U+6962	楢	楢	楢	B1			⿰木酋	yóu/yǒu		13	1234431253511	119	0
U+757A	畺	畺	畺	B1			⿻畕三	jiāng/jiàng		13	1251211251211	2	0
U+7756	睖	睖	睖	B1			⿰目夌	lèng		13	2511112134354	6	0
U+7769	睩	睩	睩	B1			⿰目彔	lù		13	2511151124134	433	0
U+741E	琞	琞	琞	B1			⿱明玉	shèng/wàng		13	2511351111214	2	0
U+8DE9	跩	跩	跩	B1			⿰𧾷曳	zhuǎi		13	2512121251153	165	0
U+55EE	嗮	嗮	嗮	B1			⿰口晒	sài	口	13	2512511125351	61	0
U+55BF	喿	喿	喿	B1			⿱品木	qiāo/zào		13	2512512511234	5	0
U+55F0	嗰	嗰	𠮶	B1			⿰口個	gè		13	2513225122511	339	0
U+55F1	嗱	嗱	嗱	B1			⿰口拿	ná		13	2513412513112	27	0
U+905D	遝	遝	遝	B1			⿺辶眔	tà		13	2522123344454	11	0
U+5715	圕	圕	圕	B1			⿴囗書	tú		13	2551112125111	0	0
U+6998	榘	榘	矩	B1	异体字		⿱矩木	jǔ	木	13	3113415151234	1134	0
U+6BF8	毸	毸	毸	B1			⿺毛思	sāi/suī		13	3115251214544	2	0
U+88EF	裯	裯	裯	B1			⿰衤周	chóu/dāo		13	4523435121251	9	0
U+5B05	嬅	嬅	嬅	B1			⿰女華	huà		13	5311221122112	7266	0
U+5AD0	嫐	嫐	嫐	B1			⿰娚女	nǎo		13	5312512153531	2	0
U+9758	靘	靘	靘	B1			⿰靑色	jìng/qīng/qìng		14	11212511355215	1	0
U+7460	瑠	瑠	瑠	B1	异体字		⿰王留	liú	玉（𤣩王）	14	11213545325121	198	0
U+8535	蔵	蔵	蔵	B1			⿵茂臣	zāng	艸（艹）	14	12213125125534	145	0
U+69C5	槅	槅	槅	B1			⿰木鬲	gé		14	12341251254312	94	0
U+6A0B	樋	樋	樋	B1			⿰木通	tōng		14	12345425112454	268	0
U+5ADB	嫛	嫛	嫛	B1			⿱殹女	yī		14	13113453554531	3	0
U+69D1	槑	槑	槑	B1	异体字		⿰呆呆	méi		14	25112342511234	149	0
U+8E0E	踎	踎	踎	B1			⿰𧾷否	móu		14	25121211324251	11	0
