unicode	char	group	level	ids	strokes	pinyin	stroke_seq	radical	freq	basic
U+6C34	水	0	一级	⿲㇇亅⿺乀丿	4	shuǐ	2534	水	1817943	1
U+89C1	见	0	一级	见	4	jiàn	2535	见	3460998	1
U+5348	午	0	一级	⿱𠂉十	4	wǔ	3112	十	350826	1
U+725B	牛	0	一级	牛	4	niú	3112	牛	313393	1
U+624B	手	0	一级	手	4	shǒu	3112	手	5076179	1
U+6C14	气	0	一级	⿳𠂉一乁	4	qì	3115	气	3227369	1
U+6BDB	毛	0	一级	⿱丿⿻二乚	4	máo	3115	毛	469562	1
U+58EC	壬	0	一级	⿱丿士	4	rén	3121	士	3379	0
U+5347	升	0	一级	⿱丿廾	4	shēng	3132	十	307512	1
U+592D	夭	0	一级	⿱丿大	4	yāo	3134	大	25128	0
U+957F	长	0	一级	长	4	zhǎng	3154	长	3100060	1
U+4EC1	仁	0	一级	⿰亻二	4	rén	3211	亻	179004	1
U+4EC0	什	0	一级	⿰亻十	4	shén	3212	亻	4828364	1
U+7247	片	0	一级	片	4	piàn	3215	片	859001	1
U+4EC6	仆	0	一级	⿰亻卜	4	pū	3224	亻	62312	0
U+5316	化	0	一级	⿰亻𠤎	4	huà	3235	匕	951401	1
U+4EC7	仇	0	一级	⿰亻九	4	chóu	3235	亻	208949	0
U+5E01	币	0	一级	⿱丿巾	4	bì	3252	巾	104705	0
U+4ECD	仍	0	一级	⿰亻乃	4	réng	3253	亻	434011	1
U+4EC5	仅	0	一级	⿰亻又	4	jǐn	3254	亻	466676	1
U+65A4	斤	0	一级	⿸𠂆丅	4	jīn	3312	斤	64823	0
U+722A	爪	0	一级	爪	4	zhǎo	3324	爪	74674	0
U+53CD	反	0	一级	⿸𠂆又	4	fǎn	3354	又	1250683	1
U+4ECB	介	0	一级	⿱人⿰丿丨	4	jiè	3432	人	261749	1
U+7236	父	0	一级	⿱八乂	4	fù	3434	父	875667	1
U+4ECE	从	0	一级	⿰人人	4	cóng	3434	人	3173776	1
U+4ED1	仑	0	一级	⿱人匕	4	lún	3435	人	40840	0
U+4ECA	今	0	一级	⿱亽㇇	4	jīn	3445	人	1337566	1
U+51F6	凶	0	一级	⿶凵㐅	4	xiōng	3452	凵	182557	0
U+5206	分	0	一级	⿱八刀	4	fēn	3453	刀	2568782	1
U+4E4F	乏	0	一级	⿱丿之	4	fá	3454	丿	78100	0
U+516C	公	0	一级	⿱八厶	4	gōng	3454	八	2055138	1
U+4ED3	仓	0	一级	⿱人㔾	4	cāng	3455	人	68847	0
U+6708	月	0	一级	月	4	yuè	3511	月	1546594	1
U+6C0F	氏	0	一级	氏	4	shì	3515	氏	165389	1
U+52FF	勿	0	一级	⿹勹⿱丿丿	4	wù	3533	勹	29378	0
U+6B20	欠	0	一级	欠	4	qiàn	3534	欠	85134	0
U+98CE	风	0	一级	⿵几㐅	4	fēng	3534	风	2175031	1
U+4E39	丹	0	一级	丹	4	dān	3541	丶	255714	1
U+5300	匀	0	一级	⿹勹冫	4	yún	3541	勹	19505	0
U+4E4C	乌	0	一级	⿹③一	4	wū	3551	丿	169572	1
U+52FE	勾	0	一级	⿹勹厶	4	gōu	3554	勹	105524	0
U+51E4	凤	0	一级	⿵几又	4	fèng	3554	几	288364	1
U+516D	六	0	一级	⿱亠八	4	liù	4134	八	635084	1
U+6587	文	0	一级	⿱亠乂	4	wén	4134	文	1637873	1
U+4EA2	亢	0	一级	⿱亠几	4	kàng	4135	亠	20459	0
U+65B9	方	0	一级	⿱亠⿰丿𠃌	4	fāng	4153	方	3471764	1
U+706B	火	0	一级	⿱八人	4	huǒ	4334	火	1180390	1
U+4E3A	为	0	一级	为	4	wèi	4354	丶	7309300	1
U+6597	斗	0	一级	斗	4	dòu dǒu	4412	斗	562155	1
U+5FC6	忆	0	一级	⿰忄乙	4	yì	4425	忄	229878	1
U+8BA1	计	0	一级	⿰讠十	4	jì	4512	讠	747431	1
U+8BA2	订	0	一级	⿰讠丁	4	dìng	4512	讠	65104	0
U+6237	户	0	一级	⿱丶尸	4	hù	4513	户	227191	1
U+8BA4	认	0	一级	⿰讠人	4	rèn	4534	讠	1184729	1
U+5197	冗	0	一级	⿱冖几	4	rǒng	4535	冖	3678	0
U+8BA5	讥	0	一级	⿰讠几	4	jī	4535	讠	21392	0
U+5FC3	心	0	一级	心	4	xīn	4544	心	6555833	1
U+5C3A	尺	0	一级	尺	4	chǐ	5134	尸	102253	1
U+5F15	引	0	一级	⿰弓丨	4	yǐn	5152	弓	489419	1
U+4E11	丑	0	一级	丑	4	chǒu	5211	一	95998	0
U+5DF4	巴	0	一级	巴	4	bā	5215	巳	523594	1
U+5B54	孔	0	一级	⿰子乚	4	kǒng	5215	子	218377	1
U+961F	队	0	一级	⿰阝人	4	duì	5234	阝	1255383	1
U+529E	办	0	一级	⿻力八	4	bàn	5344	力	956075	1
U+4EE5	以	0	一级	以	4	yǐ	5434	人	6523162	1
U+5141	允	0	一级	⿱厶儿	4	yǔn	5435	儿	100455	1
U+4E88	予	0	一级	⿱龴𠄐	4	yǔ	5452	亅	105542	1
U+9093	邓	0	一级	⿰又阝	4	dèng	5452	阝	78843	0
U+529D	劝	0	一级	⿰又力	4	quàn	5453	力	142540	1
U+53CC	双	0	一级	⿰又又	4	shuāng	5454	又	1011629	1
U+4E66	书	0	一级	书	4	shū	5524	丨	1083351	1
U+5E7B	幻	0	一级	⿰幺𠃌	4	huàn	5545	幺	248831	0
U+7389	玉	0	一级	⿷王丶	5	yù	11214	玉	721753	1
U+520A	刊	0	一级	⿰干刂	5	kān	11222	刂	44631	0
U+672A	未	0	一级	未	5	wèi	11234	木	758953	1
U+672B	末	0	一级	末	5	mò	11234	木	137858	1
U+793A	示	0	一级	示	5	shì	11234	示	492951	1
U+51FB	击	0	一级	⿱⿻二丨凵	5	jī	11252	凵	1010628	1
U+6253	打	0	一级	⿰扌丁	5	dǎ	12112	扌	2882337	1
U+5DE7	巧	0	一级	⿰工丂	5	qiǎo	12115	工	241945	1
U+6B63	正	0	一级	⿱一止	5	zhèng	12121	止	2933903	1
U+6251	扑	0	一级	⿰扌卜	5	pū	12124	扌	252812	1
U+5349	卉	0	一级	⿱十廾	5	huì	12132	十	10030	0
U+6252	扒	0	一级	⿰扌八	5	bā	12134	扌	25334	0
U+529F	功	0	一级	⿰工力	5	gōng	12153	力	945623	1
U+6254	扔	0	一级	⿰扌乃	5	rēng	12153	扌	141002	0
U+53BB	去	0	一级	⿱土厶	5	qù	12154	厶	7182400	1
U+7518	甘	0	一级	甘	5	gān	12211	甘	153739	1
U+4E16	世	0	一级	世	5	shì	12215	一	1305454	1
U+827E	艾	0	一级	⿱艹乂	5	ài	12234	艹	212019	0
U+53E4	古	0	一级	⿱十口	5	gǔ	12251	口	621960	1
U+8282	节	0	一级	⿱艹⿱𠃌丨	5	jié	12252	艹	511250	1
U+672C	本	0	一级	本	5	běn	12341	木	2579524	1
U+672F	术	0	一级	⿺木丶	5	shù	12344	木	579874	1
U+53EF	可	0	一级	⿹丁口	5	kě	12512	口	7069176	1
U+4E19	丙	0	一级	⿱一内	5	bǐng	12534	一	11170	0
U+5DE6	左	0	一级	⿸𠂇工	5	zuǒ	13121	工	538289	1
U+5389	厉	0	一级	⿸厂万	5	lì	13153	厂	352288	1
U+77F3	石	0	一级	⿸丆口	5	shí	13251	石	885579	1
U+53F3	右	0	一级	⿸𠂇口	5	yòu	13251	口	483406	1
U+5E03	布	0	一级	⿸𠂇巾	5	bù	13252	巾	591571	1
U+592F	夯	0	一级	⿱大力	5	hāng	13453	大	1961	0
U+620A	戊	0	一级	戊	5	wù	13534	戈	3757	0
U+9F99	龙	0	一级	⿻尤丿	5	lóng	13534	龙	1509393	1
U+5E73	平	0	一级	⿻干丷	5	píng	14312	广	1439957	1
U+706D	灭	0	一级	⿱一火	5	miè	14334	火	280837	1
U+8F67	轧	0	一级	⿰车乚	5	yà	15215	车	4919	0
U+4E1C	东	0	一级	东	5	dōng	15234	一	1783570	1
U+5361	卡	0	一级	⿱上卜	5	kǎ	21124	卜	402256	1
U+5317	北	0	一级	⿰③匕	5	běi	21135	匕	718033	1
U+5360	占	0	一级	⿱⺊口	5	zhàn	21251	⺊	246282	1
U+51F8	凸	0	一级	凸	5	tū	21251	凵	22455	0
U+5362	卢	0	一级	⿱⺊尸	5	lú	21513	⺊	96170	0
U+4E1A	业	0	一级	⿱④一	5	yè	22431	一	938051	1
U+65E7	旧	0	一级	⿰丨日	5	jiù	22511	日	275220	1
U+5E05	帅	0	一级	⿰⿰丨丿巾	5	shuài	23252	巾	207990	0
U+5F52	归	0	一级	⿰⿰丨丿彐	5	guī	23511	彐	270263	1
U+65E6	旦	0	一级	⿱日一	5	dàn	25111	日	154394	1
U+76EE	目	0	一级	目	5	mù	25111	目	1365310	1
U+4E14	且	0	一级	且	5	qiě	25111	一	1092816	1
U+53F6	叶	0	一级	⿰口十	5	yè	25112	口	625969	1
U+7532	甲	0	一级	甲	5	jiǎ	25112	田	253580	1
U+7533	申	0	一级	申	5	shēn	25112	田	78049	1
U+53EE	叮	0	一级	⿰口丁	5	dīng	25112	口	62022	0
U+7535	电	0	一级	⿻日乚	5	diàn	25115	曰	1308303	1
U+53F7	号	0	一级	⿱口丂	5	hào	25115	口	513737	1
U+7530	田	0	一级	田	5	tián	25121	田	339958	1
U+7531	由	0	一级	由	5	yóu	25121	田	1400586	1
U+53EA	只	0	一级	⿱口八	5	zhǐ	25134	口	5050153	1
U+53ED	叭	0	一级	⿰口八	5	bā	25134	口	23566	0
U+53F2	史	0	一级	史	5	shǐ	25134	口	409099	1
U+592E	央	0	一级	央	5	yāng	25134	大	146296	1
U+5144	兄	0	一级	⿱口儿	5	xiōng	25135	儿	642800	1
U+53FD	叽	0	一级	⿰口几	5	jī	25135	口	24178	0
U+53FC	叼	0	一级	⿰口刁	5	diāo	25151	口	13048	0
U+53EB	叫	0	一级	⿰口丩	5	jiào	25152	口	1780163	1
U+53E9	叩	0	一级	⿰口卩	5	kòu	25152	口	20625	0
U+53E8	叨	0	一级	⿰口刀	5	dāo	25153	口	42609	0
U+53E6	另	0	一级	⿱口力	5	lìng	25153	口	608814	1
U+53F9	叹	0	一级	⿰口又	5	tàn	25154	口	421997	1
U+5189	冉	0	一级	冉	5	rǎn	25211	冂	35293	0
U+76BF	皿	0	一级	皿	5	mǐn	25221	皿	3662	0
U+51F9	凹	0	一级	凹	5	āo	25251	凵	20644	0
U+56DA	囚	0	一级	⿴囗人	5	qiú	25341	囗	29642	0
U+56DB	四	0	一级	⿴囗儿	5	sì	25351	囗	1598102	1
U+751F	生	0	一级	生	5	shēng	31121	生	4966773	1
U+77E2	矢	0	一级	⿱𠂉大	5	shǐ	31134	矢	25495	0
U+5931	失	0	一级	⿰丿夫	5	shī	31134	大	1182384	1
U+4E4D	乍	0	一级	乍	5	zhà	31211	丿	25921	0
U+79BE	禾	0	一级	⿱丿木	5	hé	31234	禾	16993	0
U+4E18	丘	0	一级	丘	5	qiū	32121	一	63759	0
U+4ED8	付	0	一级	⿰亻寸	5	fù	32124	亻	342108	1
U+4ED7	仗	0	一级	⿰亻丈	5	zhàng	32134	亻	100976	0
U+4EE3	代	0	一级	⿰亻弋	5	dài	32154	亻	932729	1
U+4ED9	仙	0	一级	⿰亻山	5	xiān	32252	亻	379429	1
U+4EEC	们	0	一级	⿰亻门	5	men	32425	亻	10741873	1
U+4EEA	仪	0	一级	⿰亻义	5	yí	32434	亻	137332	1
U+767D	白	0	一级	白	5	bái	32511	白	2322211	1
U+4ED4	仔	0	一级	⿰亻子	5	zǐ	32521	亻	209161	0
U+4ED6	他	0	一级	⿰亻也	5	tā	32525	亻	17596473	1
U+65A5	斥	0	一级	⿻斤丶	5	chì	33124	斤	82160	0
U+74DC	瓜	0	一级	瓜	5	guā	33544	瓜	106525	0
U+4E4E	乎	0	一级	乎	5	hū	34312	丿	1157322	1
U+4E1B	丛	0	一级	⿱从一	5	cóng	34341	一	84509	0
U+4EE4	令	0	一级	⿱亽龴	5	lìng	34454	人	842791	1
U+7528	用	0	一级	⿵冂⿻二丨	5	yòng	35112	用	3170468	1
U+7529	甩	0	一级	⿵冂⿻二乚	5	shuǎi	35115	用	100637	0
U+5370	印	0	一级	⿰③卩	5	yìn	35152	卩	328075	1
U+5C14	尔	0	一级	⿱𠂊小	5	ěr	35234	小	936690	1
U+4E50	乐	0	一级	乐	5	lè	35234	丿	777260	1
U+53E5	句	0	一级	⿹勹口	5	jù	35251	口	754300	1
U+5306	匆	0	一级	⿻勿丶	5	cōng	35334	勹	170609	1
U+518C	册	0	一级	册	5	cè	35351	冂	53084	0
U+536F	卯	0	一级	⿰𠂎卩	5	mǎo	35352	卩	5587	0
U+72AF	犯	0	一级	⿰犭㔾	5	fàn	35355	犭	254131	1
U+5916	外	0	一级	⿰夕卜	5	wài	35424	夕	2234449	1
U+5904	处	0	一级	⿺夂卜	5	chù	35424	夂	1626691	1
U+51AC	冬	0	一级	⿱夂⺀	5	dōng	35444	⺀	156922	1
U+9E1F	鸟	0	一级	⿹④一	5	niǎo	35451	鸟	178842	1
U+52A1	务	0	一级	⿱夂力	5	wù	35453	夂	587619	1
U+5305	包	0	一级	⿹勹巳	5	bāo	35515	勹	667583	1
U+9965	饥	0	一级	⿰饣几	5	jī	35535	饣	36390	0
U+4E3B	主	0	一级	⿱亠土	5	zhǔ	41121	丶	2156315	1
U+5E02	市	0	一级	⿱亠巾	5	shì	41252	巾	712352	1
U+7ACB	立	0	一级	⿱⿱亠丷一	5	lì	41431	立	1293824	1
U+51AF	冯	0	一级	⿰冫马	5	féng	41551	马	115225	0
U+7384	玄	0	一级	⿱亠幺	5	xuán	41554	玄	249249	0
U+95EA	闪	0	一级	⿵门人	5	shǎn	42534	门	551016	1
U+5170	兰	0	一级	⿱丷三	5	lán	43111	丷	565307	1
U+534A	半	0	一级	⿱丷⿻二丨	5	bàn	43112	十	1095098	1
U+6C41	汁	0	一级	⿰氵十	5	zhī	44112	氵	34923	0
U+6C47	汇	0	一级	⿰氵匚	5	huì	44115	氵	101717	0
U+5934	头	0	一级	头	5	tóu	44134	大	4813712	1
U+6C49	汉	0	一级	⿰氵又	5	hàn	44154	氵	484364	1
U+5B81	宁	0	一级	⿱宀丁	5	níng	44512	宀	316587	1
U+7A74	穴	0	一级	⿱宀八	5	xué	44534	穴	98539	0
U+5B83	它	0	一级	⿱宀匕	5	tā	44535	宀	1298568	1
U+8BA8	讨	0	一级	⿰讠寸	5	tǎo	45124	讠	282187	1
U+5199	写	0	一级	⿱冖与	5	xiě	45151	冖	605147	1
U+8BA9	让	0	一级	⿰讠上	5	ràng	45211	讠	2999423	1
U+793C	礼	0	一级	⿰礻乚	5	lǐ	45245	礻	456545	1
U+8BAD	训	0	一级	⿰讠川	5	xùn	45322	讠	267251	1
U+8BAE	议	0	一级	⿰讠义	5	yì	45434	讠	474942	1
U+5FC5	必	0	一级	⿻心丿	5	bì	45434	心	940785	1
U+8BAF	讯	0	一级	⿰讠卂	5	xùn	45512	讠	82709	1
U+8BB0	记	0	一级	⿰讠己	5	jì	45515	讠	1094800	1
U+6C38	永	0	一级	永	5	yǒng	45534	水	399313	1
U+53F8	司	0	一级	⿹𠃌𠮛	5	sī	51251	口	911784	1
U+5C3C	尼	0	一级	⿸尸匕	5	ní	51335	尸	272244	1
U+6C11	民	0	一级	民	5	mín	51515	民	902697	1
U+5F17	弗	0	一级	⿻弓⿰丿丨	5	fú	51532	弓	71101	0
U+5F18	弘	0	一级	⿰弓厶	5	hóng	51554	弓	38264	0
U+51FA	出	0	一级	⿱屮凵	5	chū	52252	凵	8294943	1
U+8FBD	辽	0	一级	⿺辶了	5	liáo	52454	辶	47836	0
U+5976	奶	0	一级	⿰女乃	5	nǎi	53153	女	265359	1
U+5974	奴	0	一级	⿰女又	5	nú	53154	女	142209	0
U+53EC	召	0	一级	⿱刀口	5	zhào	53251	口	128448	1
U+52A0	加	0	一级	⿰力口	5	jiā	53251	力	1329722	1
U+76AE	皮	0	一级	皮	5	pí	53254	皮	487744	1
U+8FB9	边	0	一级	⿺辶力	5	biān	53454	辶	2448615	1
U+5B55	孕	0	一级	⿱乃子	5	yùn	53521	子	44402	0
U+53D1	发	0	一级	发	5	fā	53544	又	3946829	1
U+5723	圣	0	一级	⿱又土	5	shèng	54121	土	413460	1
U+5BF9	对	0	一级	⿰又寸	5	duì	54124	寸	6195038	1
U+53F0	台	0	一级	⿱厶口	5	tái	54251	口	676961	1
U+77DB	矛	0	一级	⿱龴⿹𠄐丿	5	máo	54523	矛	95725	0
U+7EA0	纠	0	一级	⿰纟丩	5	jiū	55152	纟	69730	0
U+6BCD	母	0	一级	母	5	mǔ	55414	母	701521	1
U+5E7C	幼	0	一级	⿰幺力	5	yòu	55453	幺	84744	0
U+4E1D	丝	0	一级	⿱⿰②②一	5	sī	55551	一	661300	1
U+90A6	邦	0	一级	⿰丰阝	6	bāng	111352	阝	114842	1
U+5F0F	式	0	一级	⿹弋工	6	shì	112154	弋	600521	1
U+8FC2	迂	0	一级	⿺辶于	6	yū	112454	辶	10277	0
U+5211	刑	0	一级	⿰开刂	6	xíng	113222	刂	107683	1
U+620E	戎	0	一级	⿹戈𠂇	6	róng	113534	戈	14391	0
U+52A8	动	0	一级	⿰云力	6	dòng	115453	力	3073269	1
U+625B	扛	0	一级	⿰扌工	6	káng	121121	扌	25430	0
U+5BFA	寺	0	一级	⿱土寸	6	sì	121124	寸	88284	0
U+5409	吉	0	一级	⿱士口	6	jí	121251	口	210857	1
U+6263	扣	0	一级	⿰扌口	6	kòu	121251	扌	96155	0
U+8003	考	0	一级	⿸耂丂	6	kǎo	121315	耂	599063	1
U+6258	托	0	一级	⿰扌乇	6	tuō	121315	扌	267516	1
U+8001	老	0	一级	⿸耂匕	6	lǎo	121335	老	3762961	1
U+5DE9	巩	0	一级	⿰工凡	6	gǒng	121354	工	14361	0
U+573E	圾	0	一级	⿰土及	6	jī	121354	土	45932	0
U+6267	执	0	一级	⿰扌丸	6	zhí	121354	扌	191171	1
U+6269	扩	0	一级	⿰扌广	6	kuò	121413	扌	89799	0
U+626B	扫	0	一级	⿰扌彐	6	sǎo	121511	扌	192957	1
U+5730	地	0	一级	⿰土也	6	de dì	121525	土	8804040	1
U+573A	场	0	一级	⿰土𠃓	6	chǎng	121533	土	1443226	1
U+626C	扬	0	一级	⿰扌𠃓	6	yáng	121533	扌	383219	1
U+8033	耳	0	一级	耳	6	ěr	122111	耳	448849	1
U+828B	芋	0	一级	⿱艹于	6	yù	122112	艹	4991	0
U+5171	共	0	一级	⿱龷八	6	gòng	122134	八	393083	1
U+8292	芒	0	一级	⿱艹亡	6	máng	122415	艹	189889	0
U+4E9A	亚	0	一级	⿱一业	6	yà	122431	一	502177	1
U+829D	芝	0	一级	⿱艹之	6	zhī	122454	艹	50352	0
U+673D	朽	0	一级	⿰木丂	6	xiǔ	123415	木	25425	0
U+6734	朴	0	一级	⿰木卜	6	pǔ	123424	木	65002	0
U+673A	机	0	一级	⿰木几	6	jī	123435	木	1672100	1
U+6743	权	0	一级	⿰木又	6	quán	123454	木	422461	1
U+8FC7	过	0	一级	⿺辶寸	6	guò	124454	辶	7307184	1
U+81E3	臣	0	一级	臣	6	chén	125125	臣	247343	1
U+540F	吏	0	一级	⿻一史	6	lì	125134	口	29539	0
U+518D	再	0	一级	⿱一冉	6	zài	125211	冂	2681503	1
U+534F	协	0	一级	⿰十办	6	xié	125344	十	146638	1
U+897F	西	0	一级	⿱一𠁤	6	xī	125351	西	1778761	1
U+538B	压	0	一级	⿸厂圡	6	yā	131214	厂	427672	1
U+538C	厌	0	一级	⿸厂犬	6	yàn	131344	厂	148169	0
U+620C	戌	0	一级	⿵戊一	6	xū	131534	戈	4145	0
U+5728	在	0	一级	⿸③土	6	zài	132121	土	19195987	1
U+767E	百	0	一级	⿱一白	6	bǎi	132511	白	962451	1
U+6709	有	0	一级	⿸𠂇月	6	yǒu	132511	月	17847013	1
U+5B58	存	0	一级	⿸③子	6	cún	132521	子	485467	1
U+800C	而	0	一级	⿱一𦓐	6	ér	132522	而	5075337	1
U+9875	页	0	一级	页	6	yè	132534	页	69130	1
U+5320	匠	0	一级	⿷匚斤	6	jiàng	133125	匚	41638	0
U+5938	夸	0	一级	⿱大亏	6	kuā	134115	大	102041	0
U+593A	夺	0	一级	⿱大寸	6	duó	134124	大	175135	1
U+7070	灰	0	一级	⿸𠂇火	6	huī	134334	火	202762	1
U+8FBE	达	0	一级	⿺辶大	6	dá	134454	辶	741782	1
U+5217	列	0	一级	⿰歹刂	6	liè	135422	刂	244324	1
U+6B7B	死	0	一级	⿸歹匕	6	sǐ	135435	歹	1979349	1
U+6210	成	0	一级	⿵戊𠃌	6	chéng	135534	戈	3478315	1
U+5939	夹	0	一级	⿻夫丷	6	jiā	143134	一	130443	0
U+5937	夷	0	一级	⿻大弓	6	yí	151534	大	50315	0
U+8F68	轨	0	一级	⿰车九	6	guǐ	152135	车	41123	0
U+90AA	邪	0	一级	⿰牙阝	6	xié	152352	阝	175398	0
U+5C27	尧	0	一级	⿱𭠍兀	6	yáo	153135	儿	17147	0
U+5212	划	0	一级	⿰戈刂	6	huà	153422	刂	385366	1
U+8FC8	迈	0	一级	⿺辶万	6	mài	153454	辶	83798	0
U+6BD5	毕	0	一级	⿱比十	6	bì	153512	比	433506	1
U+81F3	至	0	一级	⿱𠫔土	6	zhì	154121	至	1199059	1
U+6B64	此	0	一级	⿰止匕	6	cǐ	212135	止	2725965	1
U+8D1E	贞	0	一级	⿱⺊贝	6	zhēn	212534	⺊	49540	0
U+5E08	师	0	一级	⿰⿰丨丿帀	6	shī	231252	巾	1581750	1
U+5C18	尘	0	一级	⿱小土	6	chén	234121	小	204457	1
U+5C16	尖	0	一级	⿱小大	6	jiān	234134	小	232729	1
U+52A3	劣	0	一级	⿱少力	6	liè	234353	力	49371	0
U+5149	光	0	一级	⿱⺌兀	6	guāng	243135	儿	2185701	1
U+5F53	当	0	一级	⿱⺌彐	6	dāng	243511	⺌	3437226	1
U+65E9	早	0	一级	⿱日十	6	zǎo	251112	日	1138903	1
U+5401	吁	0	一级	⿰口于	6	xū	251112	口	47540	0
U+5410	吐	0	一级	⿰口土	6	tǔ	251121	口	212473	1
U+5413	吓	0	一级	⿰口下	6	xià	251124	口	316375	0
U+866B	虫	0	一级	虫	6	chóng	251214	虫	110359	0
U+66F2	曲	0	一级	曲	6	qū	251221	曰	250151	1
U+56E2	团	0	一级	⿴囗才	6	tuán	251231	囗	701923	1
U+5415	吕	0	一级	⿱口口	6	lǚ	251251	口	124280	0
U+540C	同	0	一级	⿵𠔼口	6	tóng	251251	口	2614683	1
U+540A	吊	0	一级	⿱口巾	6	diào	251252	口	67131	0
U+5403	吃	0	一级	⿰口乞	6	chī	251315	口	1445563	1
U+56E0	因	0	一级	⿴囗大	6	yīn	251341	囗	2334623	1
U+5438	吸	0	一级	⿰口及	6	xī	251354	口	431549	1
U+5417	吗	0	一级	⿰口马	6	ma	251551	口	2028487	1
U+5406	吆	0	一级	⿰口幺	6	yāo	251554	口	14326	0
U+5C7F	屿	0	一级	⿰山与	6	yǔ	252151	山	11826	0
U+5C79	屹	0	一级	⿰山乞	6	yì	252315	山	8644	0
U+5C81	岁	0	一级	⿱山夕	6	suì	252354	山	456625	1
U+5E06	帆	0	一级	⿰巾凡	6	fān fán	252354	巾	49724	0
U+56DE	回	0	一级	⿴囗口	6	huí	252511	囗	3608341	1
U+5C82	岂	0	一级	⿱山己	6	qǐ	252515	山	129475	0
U+5219	则	0	一级	⿰贝刂	6	zé	253422	刂	740891	1
U+521A	刚	0	一级	⿰冈刂	6	gāng	253422	刂	1561764	1
U+7F51	网	0	一级	⿵冂⿰㐅㐅	6	wǎng	253434	网	303788	1
U+8089	肉	0	一级	肉	6	ròu	253434	肉	377486	1
U+5E74	年	0	一级	年	6	nián	311212	干	3465446	1
U+6731	朱	0	一级	朱	6	zhū	311234	木	302713	1
U+5148	先	0	一级	⿱𠂒儿	6	xiān	312135	儿	1662684	1
U+4E22	丢	0	一级	⿱丿去	6	diū	312154	一	190646	1
U+5EF7	廷	0	一级	⿺廴壬	6	tíng	312154	廴	132059	0
U+820C	舌	0	一级	⿱千口	6	shé	312251	舌	115405	0
U+7AF9	竹	0	一级	⿰亇亇	6	zhú	312312	竹	168423	1
U+8FC1	迁	0	一级	⿺辶千	6	qiān	312454	辶	64084	0
U+4E54	乔	0	一级	⿱夭⿰丿丨	6	qiáo	313432	大	124865	1
U+8FC4	迄	0	一级	⿺辶乞	6	qì	315454	辶	6616	0
U+4F1F	伟	0	一级	⿰亻韦	6	wěi	321152	亻	242973	1
U+4F20	传	0	一级	⿰亻专	6	chuán	321154	亻	1034638	1
U+4E52	乒	0	一级	⿱丘丿	6	pīng	321213	丿	8803	0
U+4E53	乓	0	一级	⿱丘丶	6	pāng	321214	丿	8098	0
U+4F11	休	0	一级	⿰亻木	6	xiū	321234	亻	334462	1
U+4F0D	伍	0	一级	⿰亻五	6	wǔ	321251	亻	144670	1
U+4F0F	伏	0	一级	⿰亻犬	6	fú	321344	亻	183556	1
U+4F18	优	0	一级	⿰亻尤	6	yōu	321354	亻	279594	1
U+81FC	臼	0	一级	臼	6	jiù	321511	臼	3624	0
U+4F10	伐	0	一级	⿰亻戈	6	fá	321534	亻	56861	0
U+5EF6	延	0	一级	⿺廴⿱丿③	6	yán	321554	廴	148658	1
U+4EF2	仲	0	一级	⿰亻中	6	zhòng	322512	亻	83817	1
U+4EF6	件	0	一级	⿰亻牛	6	jiàn	323112	亻	935235	1
U+4EFB	任	0	一级	⿰亻壬	6	rèn	323121	亻	1353727	1
U+4F24	伤	0	一级	⿰亻⿱𠂉力	6	shāng	323153	亻	968363	1
U+4EF7	价	0	一级	⿰亻介	6	jià	323432	亻	384863	1
U+4F26	伦	0	一级	⿰亻仑	6	lún	323435	亻	199623	1
U+4EFD	份	0	一级	⿰亻分	6	fèn	323453	亻	493685	1
U+534E	华	0	一级	⿱化十	6	huá	323512	十	800451	1
U+4EF0	仰	0	一级	⿰亻卬	6	yǎng	323552	亻	159568	1
U+4EFF	仿	0	一级	⿰亻方	6	fǎng	324153	亻	313234	1
U+4F19	伙	0	一级	⿰亻火	6	huǒ	324334	亻	518273	1
U+4F2A	伪	0	一级	⿰亻为	6	wěi	324354	亻	66990	0
U+81EA	自	0	一级	自	6	zì	325111	自	7261699	1
U+4F0A	伊	0	一级	⿰亻尹	6	yī	325113	亻	248425	1
U+8840	血	0	一级	⿱丿皿	6	xuè	325221	血	933230	1
U+5411	向	0	一级	⿵⿱丿冂口	6	xiàng	325251	口	2570964	1
U+4F3C	似	0	一级	⿰亻以	6	sì	325434	亻	1203009	1
U+540E	后	0	一级	⿸𠂋口	6	hòu	331251	口	6544446	1
U+884C	行	0	一级	⿰彳亍	6	xíng	332112	行	2756706	1
U+821F	舟	0	一级	舟	6	zhōu	335414	舟	55739	0
U+5168	全	0	一级	⿱人王	6	quán	341121	入	2085206	1
U+4F1A	会	0	一级	⿱人云	6	huì	341154	人	6824927	1
U+6740	杀	0	一级	⿱㐅朩	6	shā	341234	木	1095880	1
U+5408	合	0	一级	⿱亼口	6	hé	341251	口	1085786	1
U+5146	兆	0	一级	兆	6	zhào	341534	儿	42927	0
U+4F01	企	0	一级	⿱人止	6	qǐ	342121	人	222834	1
U+4F17	众	0	一级	⿱人从	6	zhòng	343434	人	796661	1
U+7237	爷	0	一级	⿱父卩	6	yé	343452	父	641029	1
U+4F1E	伞	0	一级	⿱人⿻丷十	6	sǎn	344312	人	33523	0
U+521B	创	0	一级	⿰仓刂	6	chuàng	345522	刂	270394	1
